sample,file_index,event,track_index,pdg,truth_pt_GeV,truth_phi,truth_tanlambda,truth_omega,d0_mm,z0_mm,phi_mrad,tanlambda,omega_rel_pct,pt_rel_pct,chi2,ndf,chi2_ndf
electron,1,96,0,11,2.0003589521610508,1.6776664041651677,0.08748866242789072,-0.00044991925025641104,0.0019337901612743735,0.011640377342700958,-0.3543876780460753,-0.0005356184902076122,0.13634211519324682,-0.13615647657310703,486.7896423339844,460,1.058238352899966
electron,1,97,0,11,2.0003589131546176,2.11173426091818,0.08748866413389489,-0.0004499192590297092,0.006194788962602615,-0.0011036712676286697,-0.8295673146645477,-9.868089710518557e-05,8.901017902280067,-8.1734937595048,444.09564208984375,460,0.9654253088909647
electron,1,98,0,11,2.0003589808736506,-1.8073799046802639,0.08748866117210263,-0.0004499192437983945,0.012376285158097744,0.0023097379598766565,-0.902470655429477,9.407637406644298e-06,-0.01542458800212441,0.015426967548306055,551.51416015625,460,1.1989438264266303
electron,1,99,0,11,2.0003589848114034,0.027779807420133956,0.08748866099987919,-0.0004499192429127181,0.0038954047486186028,-0.0029433718882501125,-0.12827766096533064,0.00025277357424800806,-0.2804979089819964,0.2812869128908898,422.3147277832031,462,0.9141011423878855
electron,2,0,0,11,2.0003589301606275,-1.8874352795994045,0.08748866339011183,-0.00044991925520473,-0.006826353259384632,0.002139243995770812,0.20881723520771445,-5.009491724958237e-05,-0.08944174303819612,0.08952181290806656,454.68145751953125,460,0.9884379511294158
electron,2,1,0,11,2.0003589152334276,-1.0800689099131022,0.08748866404297505,-0.0004499192585621448,-0.0031594063621014357,-0.004145591985434294,0.19773223976238263,0.0002151823520406687,-0.1592848106271429,0.15953893191272375,424.607421875,460,0.9230596127717391
electron,2,2,0,11,2.0003589750177397,-0.8661909360078891,0.08748866142821957,-0.0004499192451155016,53.05638122558594,2.26906418800354,-161.32364090403718,-0.0003925439913337325,59.60741538253257,-37.346269432200835,447.95892333984375,442,1.0134817270132213
electron,2,3,0,11,2.0003589138627778,-0.8835354798310692,0.08748866410292246,-0.00044991925887043037,0.0018307906575500965,-0.0033702407963573933,0.049268531172930174,0.0002761280413760975,0.8078925272645218,-0.8014179316823073,414.42529296875,460,0.9009245499320652
electron,2,4,0,11,2.000358988726524,-1.2307727955843653,0.08748866082864559,-0.0004499192420321321,-0.0022840388119220734,0.005454874597489834,0.46605100886476514,-0.0004929995699480827,-0.015068418157537837,0.015070689071985279,465.9124450683594,460,1.0128531414529551
electron,2,5,0,11,2.000358918043341,2.819331609299166,0.08748866392007931,-0.00044991925793014107,0.03120175190269947,-0.003933231346309185,-1.8486609959431632,0.00048033373721972916,5.701810294689647,-5.394240911100177,568.559326171875,458,1.2413959086722162
electron,2,6,0,11,2.0003589432889695,3.068446565332095,0.08748866281592434,-0.000449919252251913,0.013761033304035664,0.018454063683748245,-1.1739022156400658,-0.0012118857272822164,0.6349926994850684,-0.6309859845484143,463.1440734863281,460,1.0068349423615828
