tx0,component,weight,mean_z,variance_z,sigma_z
4.3743739144787e-06,4,6.096185635449731e-06,0.9599552885623183,8.60418563393987e-12,2.9332892175746785e-06
4.576566486268877e-06,0,0.999680535713969,0.9999998273639626,1.3785998473420002e-12,1.1741379166614116e-06
4.576566486268877e-06,1,0.0002945940007983578,0.9999438807688307,3.67345255839785e-12,1.916625304642994e-06
4.576566486268877e-06,2,1.120861109878456e-05,0.9978196903893435,5.493901834959143e-12,2.343907386173597e-06
4.576566486268877e-06,3,7.283710242644511e-06,0.9901785238882168,6.983775391330151e-12,2.6426833694807537e-06
4.576566486268877e-06,4,6.377963891227577e-06,0.9581043395235584,9.504165328680223e-12,3.082882632971976e-06
4.78810481516314e-06,0,0.9996657694166998,0.9999998193843694,1.3992114424851048e-12,1.1828826833144126e-06
4.78810481516314e-06,1,0.00030821074226122807,0.9999412868223828,3.901156200929733e-12,1.975134476669812e-06
4.78810481516314e-06,2,1.1726696189032122e-05,0.997718911988572,5.9440124994287e-12,2.4380345566518738e-06
4.78810481516314e-06,3,7.620378331593263e-06,0.9897245550340125,7.64021981642838e-12,2.7640947553273893e-06
4.78810481516314e-06,4,6.672766518338142e-06,0.9561678358080115,1.0546665712268561e-11,3.247563042077638e-06
5.009420881303348e-06,0,0.9996503205907582,0.999999811035943,1.4211056852169017e-12,1.1921013737165568e-06
5.009420881303348e-06,1,0.00032245687755956,0.9999385729783876,4.154507175868606e-12,2.0382608213544715e-06
5.009420881303348e-06,2,1.2268728239199246e-05,0.9976134754025536,6.454450473239599e-12,2.5405610548143886e-06
5.009420881303348e-06,3,7.972607913014997e-06,0.9892496028043722,8.393146916767417e-12,2.897092838824365e-06
5.009420881303348e-06,4,6.981195530049401e-06,0.9541418229023078,1.175995531884801e-11,3.429279125246006e-06
5.240966631843249e-06,0,0.9996341576882629,0.9999998023016351,1.4443787233565876e-12,1.2018230832184026e-06
5.240966631843249e-06,1,0.00033736149857272884,0.9999357336949336,4.4371974961914035e-12,2.1064656408760633e-06
5.240966631843249e-06,2,1.2835814127094602e-05,0.9975031653203723,7.035462236441002e-12,2.652444577449452e-06
5.240966631843249e-06,3,8.341118271142283e-06,0.9887526973044662,9.260416786918228e-12,3.043093292509815e-06
5.240966631843249e-06,4,7.303880765922516e-06,0.952022163507325,1.3178986903944462e-11,3.6302874409534656e-06
5.483214903864875e-06,0,0.9996172477031255,0.9999997931636095,1.4691355600980874e-12,1.2120790238668794e-06
5.483214903864875e-06,1,0.0003529550418666931,0.9999327631739505,4.7535652417444495e-12,2.180267240900631e-06
5.483214903864875e-06,2,1.3429111892698933e-05,0.9973877564789978,7.699388729422292e-12,2.7747772396036213e-06
5.483214903864875e-06,3,8.726661937006375e-06,0.9882328238089277,1.0263847429732992e-11,3.203723994000262e-06
5.483214903864875e-06,4,7.6414811780004e-06,0.9498045290894546,1.4847224663756273e-11,3.853209657383864e-06
5.7366603899540054e-06,0,0.9995995561036474,0.9999997836032055,1.4954910374184907e-12,1.2229027097109937e-06
5.7366603899540054e-06,1,0.00036926935084817433,0.9999296553493695,5.108726966895151e-12,2.2602493152073183e-06
5.7366603899540054e-06,2,1.4049833102985878e-05,0.9972670132032788,8.461163367875184e-12,2.9088078946322983e-06
5.7366603899540054e-06,3,9.13002622517264e-06,0.9876889206896936,1.1430231528715283e-11,3.3808625421207653e-06
5.7366603899540054e-06,4,7.994686176446509e-06,0.9474843910413491,1.6819037472300077e-11,4.10110198267491e-06
6.001820648406641e-06,0,0.9995810467620033,0.9999997736009,1.523570947054685e-12,1.2343301612837162e-06
6.001820648406641e-06,1,0.00038633774079173926,0.9999264038747354,5.50874112921085e-12,2.347070755049973e-06
6.001820648406641e-06,2,1.4699245326050035e-05,0.9971406889246732,9.338944811163523e-12,3.055968718943884e-06
6.001820648406641e-06,3,9.552034841507259e-06,0.9871198772480654,1.2792649765216923e-11,3.5766813899503156e-06
6.001820648406641e-06,4,8.364217037382005e-06,0.9450570114341025,1.9162854029584187e-11,4.377539723358794e-06
6.279237160129188e-06,0,0.9995616818804668,0.9999997631362673,1.5535132879038713e-12,1.246400131540378e-06
6.279237160129188e-06,1,0.00040419506687256227,0.9999230021102471,5.96081071014247e-12,2.4414771574074723e-06
6.279237160129188e-06,2,1.537867471959403e-05,0.9970085256777329,1.0354925343557455e-11,3.217906981806257e-06
6.279237160129188e-06,3,9.993549565258072e-06,0.9865245314465629,1.4392177437783366e-11,3.793702339111935e-06
6.279237160129188e-06,4,8.750828375795927e-06,0.9425174333419765,2.1965350761230133e-11,4.686720683082162e-06
6.569476434390742e-06,0,0.9995414219142218,0.9999997521879377,1.585469691828128e-12,1.259154355838921e-06
6.569476434390742e-06,1,0.00042287779534379896,0.9999194431091978,6.4735355888521355e-12,2.5443143651781978e-06
6.569476434390742e-06,2,1.608950873906076e-05,0.9968702535733156,1.1536369453653032e-11,3.3965231419280855e-06
6.569476434390742e-06,3,1.04554720088846e-05,0.9859016675359404,1.6280116074457012e-11,4.034862584333822e-06
6.569476434390742e-06,4,9.155309686536257e-06,0.939860470719916,2.5337049695682453e-11,5.033592126472153e-06
6.8731311656856365e-06,0,0.9995202254906094,0.9999997407335538,1.6196070435413832e-12,1.2726378288976731e-06
6.8731311656856365e-06,1,0.0004424240780039341,0.9999157196037899,7.057228389612071e-12,2.656544445254412e-06
6.8731311656856365e-06,2,1.6833198970941383e-05,0.9967255902474467,1.2916955986546653e-11,3.5940166925804135e-06
6.8731311656856365e-06,3,1.0938745459231268e-05,0.9852500135725182,1.8520930500223496e-11,4.303595066943857e-06
6.8731311656856365e-06,4,9.578486956528934e-06,0.9370806978131823,2.9419855733317314e-11,5.424007350042707e-06
7.190821444068451e-06,0,0.9994980493246415,0.9999997287497246,1.6561093246446923e-12,1.2868991120692766e-06
7.190821444068451e-06,1,0.00046287383010615654,0.9999118239902931,7.724311721834878e-12,2.7792646009034256e-06
7.190821444068451e-06,2,1.761126409704439e-05,0.9965742402847075,1.4538523132703684e-11,3.812941532819994e-06
7.190821444068451e-06,3,1.1444356803803253e-05,0.9845682388207596,2.1196140404387696e-11,4.60392662891012e-06
7.190821444068451e-06,4,1.0021224351516839e-05,0.9341724380774773,3.4397282186168015e-11,5.864919623163477e-06
7.52319602143318e-06,0,0.9994748481306085,0.9999997162119784,1.695179717093823e-12,1.3019906747338181e-06
7.52319602143318e-06,1,0.0004842688118688635,0.9999077483135171,8.489820343011687e-12,2.9137296276442136e-06
7.52319602143318e-06,2,1.8425292995779206e-05,0.99641589461497,1.64533514319294e-11,4.056273096319995e-06
7.52319602143318e-06,3,1.1973338546078741e-05,0.9838549510357911,2.4409512614154872e-11,4.940598406484267e-06
7.52319602143318e-06,4,1.048442598076325e-05,0.9311297525869348,4.0508432586703845e-11,6.364623522778378e-06
7.87093363632259e-06,0,0.9994505745296022,0.9999997030947114,1.7370430076042525e-12,1.317969274150294e-06
7.87093363632259e-06,1,0.0005066527137537605,0.9999034842505663,9.372039317293256e-12,3.0613786628402007e-06
7.87093363632259e-06,2,1.9276947986787966e-05,0.9962502298822485,1.8727170141593663e-11,4.327490051010362e-06
7.87093363632259e-06,3,1.2526770913973324e-05,0.9831086936203134,2.8294038993112017e-11,5.319214133038077e-06
7.87093363632259e-06,4,1.096903774332379e-05,0.9279464279063024,4.806727479592715e-11,6.933056670468456e-06
8.234744399972759e-06,0,0.9994251789527633,0.9999996893711375,1.7819483419343474e-12,1.3348963787254603e-06
8.234744399972759e-06,1,0.0005300712456856731,0.9998990230938435,1.0393319441396258e-11,3.2238671562885867e-06
8.234744399972759e-06,2,2.0167968225550206e-05,0.9960769077843774,2.1443142911995406e-11,4.6306741314840334e-06
8.234744399972759e-06,3,1.3105784065761578e-05,0.9823279426501001,3.302138449775702e-11,5.746423626722714e-06
8.234744399972759e-06,4,1.1476049259656512e-05,0.9246159634025543,5.7489436006312484e-11,7.582178842939045e-06
8.61537124642371e-06,0,0.9993986095400583,0.9999996750132317,1.8301723868981706e-12,1.3528386403773993e-06
8.61537124642371e-06,1,0.0005545722303963015,0.9998943557332689,1.158112508561618e-11,3.4031052122460422e-06
8.61537124642371e-06,2,2.110017325489387e-05,0.9958955743821684,2.470718878594517e-11,4.97063263437816e-06
8.61537124642371e-06,3,1.3711560397961334e-05,0.9815111037620086,3.881477955519377e-11,6.230150845300118e-06
8.61537124642371e-06,4,1.2006495892515365e-05,0.921131557970016,6.93297815355813e-11,8.32645071657674e-06
9.013591449656873e-06,0,0.9993708120343757,0.999999659991674,1.8820229686656094e-12,1.3718684225047274e-06
9.013591449656873e-06,1,0.0005802057010824957,0.9998894726376756,1.2969388596913381e-11,3.6013037357203543e-06
9.013591449656873e-06,2,2.2075466720663752e-05,0.9957058593766349,2.865513750419296e-11,5.35304936500617e-06
9.013591449656873e-06,3,1.4345336959892605e-05,0.9806565088981475,4.596675475769102e-11,6.779878668360594e-06
9.013591449656873e-06,4,1.256146086125311e-05,0.9174860961419026,8.433559977552032e-11,9.18344160843419e-06
9.430218210858026e-06,0,0.9993417296707287,0.9999996442757888,1.93784326880681e-12,1.3920643910418835e-06
9.430218210858026e-06,1,0.0006070240035785166,0.9998843638353467,1.460027159578538e-11,3.821030174676115e-06
9.430218210858026e-06,2,2.3095840259136485e-05,0.9955073753528085,3.346242397160433e-11,5.78467146617717e-06
9.430218210858026e-06,3,1.50084079798429e-05,0.9797624128995547,5.486374158185501e-11,7.407006249616306e-06
9.430218210858026e-06,4,1.3142077453852072e-05,0.9136721335598986,1.0352259031014829e-10,1.0174605167285278e-05
9.866102319046629e-06,0,0.9993113030603358,0.9999996278334832,1.9980166751223053e-12,1.4135121772104779e-06
9.866102319046629e-06,1,0.0006350819032508956,0.9998790188936522,1.6526469831596646e-11,4.065276107670504e-06
9.866102319046629e-06,2,2.4163377564119396e-05,0.9952997169886031,3.935732566011157e-11,6.273541715818232e-06
9.866102319046629e-06,3,1.5702127507996776e-05,0.9788269899424263,6.602049506264779e-11,8.125299690635897e-06
9.866102319046629e-06,4,1.374953134119925e-05,0.9096818817721147,1.282845054059614e-10,1.1326275001339205e-05
1.0322133888462842e-05,0,0.9992794700693439,0.9999996106311803,2.0629724031832126e-12,1.436305121895488e-06
1.0322133888462842e-05,1,0.0006644366968341967,0.9998734268977439,1.8814249029019824e-11,4.3375395132517035e-06
1.0322133888462842e-05,2,2.5280258642039e-05,0.9950824602271108,4.663918447161424e-11,6.8292887236969445e-06
1.0322133888462842e-05,3,1.6427912181527023e-05,0.9778483298096219,8.012869642703519e-11,8.95146336791003e-06
1.0322133888462842e-05,4,1.4385062998331954e-05,0.9055071923283748,1.6055297518989156e-10,1.2670950050800909e-05
1.079924417626035e-05,0,0.9992461656919451,0.9999995926337514,2.1331920274525736e-12,1.460545113117898e-06
1.079924417626035e-05,1,0.0006951483294360673,0.9998675764282677,2.1547470610702925e-11,4.6419253129173594e-06
1.079924417626035e-05,2,2.644876426370894e-05,0.9948551614106401,5.570370132511767e-11,7.46349122898377e-06
1.079924417626035e-05,3,1.718724411749436e-05,0.9768244339898302,9.812622318837454e-11,9.90586811886644e-06
1.079924417626035e-05,4,1.5049970237598687e-05,0.9011395401403526,2.0303297628021504e-10,1.4248964042351116e-05
1.1298407484216499e-05,0,0.9992113219176293,0.9999995738044444,2.2092170888280046e-12,1.4863435298839916e-06
1.1298407484216499e-05,1,0.0007272795169504936,0.9998614555380425,2.4832967499714953e-11,4.983268756520658e-06
1.1298407484216499e-05,2,2.767128062186736e-05,0.9946173563747275,6.707835603679353e-11,8.190137730025884e-06
1.1298407484216499e-05,3,1.7981673939462626e-05,0.9757532115964314,1.2129684151989254e-10,1.1013484531241351e-05
1.1298407484216499e-05,4,1.5745610858907686e-05,0.8965700060725807,2.595536024906243e-10,1.6110667350877314e-05
1.1820643148343387e-05,0,0.9991748675923003,0.999999554104808,2.291657979642356e-12,1.513822307816329e-06
1.1820643148343387e-05,1,0.0007608958741292472,0.9998550517276646,2.8807774987187447e-11,5.367287488777496e-06
1.1820643148343387e-05,2,2.8950304203995187e-05,0.9943685595002716,8.1472456559628e-11,9.026209423652212e-06
1.1820643148343387e-05,3,1.881282394401034e-05,0.9746324750977194,1.5141514184696759e-10,1.2305086015423362e-05
1.1820643148343387e-05,4,1.6473405422475376e-05,0.8917892587287819,3.3559664321995143e-10,1.831929701762465e-05
1.2367017620463086e-05,0,0.9991367282729733,0.9999995334946139,2.381204349102301e-12,1.543115144473121e-06
1.2367017620463086e-05,1,0.0007960660485730707,0.9998483519199818,3.3648930200100655e-11,5.800769793751572e-06
1.2367017620463086e-05,2,3.028844689036664e-05,0.994108262721856,9.984852805650007e-11,9.992423532682152e-06
1.2367017620463086e-05,3,1.9682391413605255e-05,0.9734599358497674,1.9095948001892976e-10,1.381880892186189e-05
1.2367017620463086e-05,4,1.7234840149737243e-05,0.8867875353963226,4.3910269257753863e-10,2.0954777321115552e-05
1.2938646645997354e-05,0,0.9990968260757551,0.9999995119317742,2.4786373237572388e-12,1.5743688652146417e-06
1.2938646645997354e-05,1,0.0008328618609162006,0.9998413424333888,3.958685660022084e-11,6.291808690688302e-06
1.2938646645997354e-05,2,3.1688441287741685e-05,0.9938359344902349,1.2352514054071496e-10,1.1114186454289624e-05
1.2938646645997354e-05,3,2.0592152082606544e-05,0.9722331994228126,2.434282766975978e-10,1.560218820222336e-05
1.2938646645997354e-05,4,1.803146995834459e-05,0.8815546221098848,5.817159180651842e-10,2.411878765745045e-05
1.3536697542419253e-05,0,0.999055079516799,0.9999994893722555,2.584843901314891e-12,1.6077449739666087e-06
1.3536697542419253e-05,1,0.000871358451490504,0.9998340089538889,4.692379364839826e-11,6.850094426239558e-06
1.3536697542419253e-05,2,3.315314630959258e-05,0.9935510186868607,1.543265321930189e-10,1.2422823036372164e-05
1.3536697542419253e-05,3,2.1543963763472616e-05,0.970949760711617,3.13815223852074e-10,1.7714830618780242e-05
1.3536697542419253e-05,4,1.886492163744493e-05,0.8760798327936368,7.807312844621795e-10,2.7941569112384855e-05
1.4162391583019732e-05,0,0.9990114033459068,0.9999994657699894,2.7008339550678785e-12,1.6434214173692268e-06
1.4162391583019732e-05,1,0.0009116344337687512,0.9998263365058624,5.6059387515879364e-11,7.487281717411157e-06
1.4162391583019732e-05,2,3.468555301426071e-05,0.9932529334882418,1.9480263594308277e-10,1.395717148791555e-05
1.4162391583019732e-05,3,2.253977014058019e-05,0.9696069988198187,4.0933174146154167e-10,2.0231948533483908e-05
1.4162391583019732e-05,4,1.973689716973084e-05,0.8703519874393126,1.0621820617521468e-09,3.2591134711024515e-05
1.4817006490856596e-05,0,0.9989657083724404,0.9999994410767781,2.8277603843500303e-12,1.6815945957186085e-06
1.4817006490856596e-05,1,0.0009537720549003371,0.9998183094214859,6.752653677652135e-11,8.217453180671086e-06
1.4817006490856596e-05,2,3.62887907129644e-05,0.9929410701778064,2.4855620981690976e-10,1.576566553675771e-05
1.4817006490856596e-05,3,2.3581604739401107e-05,0.9682021717078284,5.405189557056045e-10,2.324906354470228e-05
1.4817006490856596e-05,4,2.0649177207040344e-05,0.8643593892756379,1.4658047055904554e-09,3.828582904405304e-05
1.5501879047978878e-05,0,0.9989179012831868,0.9999994152421956,2.966943068918544e-12,1.7224816599658017e-06
1.5501879047978878e-05,1,0.0009978573636672903,0.999809911308737,8.204205970330548e-11,9.057707199026997e-06
1.5501879047978878e-05,2,3.796613336013134e-05,0.9926147919028488,3.2073479518159923e-10,1.7909070193106042e-05
1.5501879047978878e-05,3,2.4671595079142583e-05,0.9667324105933391,7.229813238161266e-10,2.688831202987883e-05
1.5501879047978878e-05,4,2.160362470660672e-05,0.8580898008824799,2.0531405016972083e-09,4.5311593457935335e-05
1.621840782525526e-05,0,0.9988678844518046,0.9999993882134856,3.1198974385553494e-12,1.766323141034887e-06
1.621840782525526e-05,1,0.0010439803862035792,0.99980112501792,1.005789891972358e-10,1.0028907677171817e-05
1.621840782525526e-05,2,3.9721006239106204e-05,0.9922734323740198,4.18779400287963e-10,2.046410028044143e-05
1.621840782525526e-05,3,2.581196701733164e-05,0.9651947140930175,9.801257989996292e-10,3.1306960871340246e-05
1.621840782525526e-05,4,2.2602188735383663e-05,0.8515304192009423,2.9209591508599013e-09,5.4045898557243926e-05
1.696805603838046e-05,0,0.9988155557394611,0.9999993599354527,3.2883686620412355e-12,1.813385966098016e-06
1.696805603838046e-05,1,0.0010922353098365009,0.9997919326066452,1.244707415584434e-10,1.1156645623055498e-05
1.696805603838046e-05,2,4.155699295688454e-05,0.9919162945047039,5.535780632763819e-10,2.352823969778406e-05
1.696805603838046e-05,3,2.700504929521453e-05,0.9635859420934103,1.347550431689146e-09,3.6708996604226954e-05
1.696805603838046e-05,4,2.364690845021376e-05,0.8446678493883775,4.223857022598873e-09,6.49912072714369e-05
1.7752354535892152e-05,0,0.998760808286257,0.9999993303503512,3.4743727030887088e-12,1.8639669265007652e-06
1.7752354535892152e-05,1,0.0011427206754256016,0.9997823153031886,1.5556274627389007e-10,1.2472479555962002e-05
1.7752354535892152e-05,2,4.347784276215779e-05,0.9915426489875069,7.412662878761945e-10,2.722620590306689e-05
1.7752354535892152e-05,3,2.8253278293254044e-05,0.9619028093385535,1.8801783359748317e-09,4.3361023234868796e-05
1.7752354535892152e-05,4,2.4739917261968568e-05,0.8374880774649236,6.212937089263696e-09,7.882218652932496e-05
1.8572904925300463e-05,0,0.998703530293008,0.9999992993977651,3.680245799331425e-12,1.91839667413479e-06
1.8572904925300463e-05,1,0.0011955395785919183,0.9997722534681585,1.9643550733197422e-10,1.401554520280871e-05
1.8572904925300463e-05,2,4.548747820161411e-05,0.9911517328049446,1.0060750294602523e-09,3.17186858091607e-05
1.8572904925300463e-05,3,2.9559203006436097e-05,0.9601418787211863,2.6640309599272835e-09,5.161425151958792e-05
1.8572904925300463e-05,4,2.5883447192164253e-05,0.8299764416957055,9.303169936105625e-09,9.645294156274149e-05
1.9431382843713306e-05,0,0.9986436047929409,0.9999992670144869,3.908704313089689e-12,1.9770443376641023e-06
1.9431382843713306e-05,1,0.0012507998802484266,0.9997617265543899,2.507363757114834e-10,1.5834657423243592e-05
1.9431382843713306e-05,2,4.759000313012845e-05,0.990742747671293,1.3848990902412581e-09,3.7214232361305774e-05
1.9431382843713306e-05,3,3.092549024954475e-05,0.9582995542638704,3.835965988527244e-09,6.193517569626524e-05
1.9431382843713306e-05,4,2.7079833430948508e-05,0.8221176026502645,1.419283815947976e-08,0.0001191336986728766
2.0329541379636756e-05,0,0.9985809094128384,0.9999992331343869,4.162917404440485e-12,2.0403228676953275e-06
2.0329541379636756e-05,1,0.001308614426861645,0.9997507130649856,3.236786925013007e-10,1.79910725778454e-05
2.0329541379636756e-05,2,4.978971109120018e-05,0.9903148584024181,1.9347325843203833e-09,4.398559519115756e-05
2.0329541379636756e-05,3,3.23549301030358e-05,0.956372073775685,5.6173155397629794e-09,7.494875275655346e-05
2.0329541379636756e-05,4,2.8331519105767097e-05,0.8138955118780742,2.207935808257454e-08,0.0001485912449728265
2.126921465293841e-05,0,0.9985153161231399,0.9999991976882787,4.446595621315917e-12,2.1086952414504845e-06
2.126921465293841e-05,1,0.001369101280894199,0.9997391905094178,4.228017294961935e-10,2.0562143115351412e-05
2.126921465293841e-05,2,5.209109408475238e-05,0.9898671912102548,2.744955670672985e-09,5.2392324539697466e-05
2.126921465293841e-05,3,3.385044161063033e-05,0.9543555011694959,8.372203280632781e-09,9.149974470255521e-05
2.126921465293841e-05,4,2.9641060270448317e-05,0.8052933791361705,3.505697534356599e-08,0.00018723508042983288
2.2252321560283717e-05,0,0.9984466909764957,0.9999991606037786,4.7640993321007e-12,2.1826816836407224e-06
2.2252321560283717e-05,1,0.0014323839618988988,0.9997271353575997,5.591421148565575e-10,2.3646186053073284e-05
2.2252321560283717e-05,2,5.449885174019638e-05,0.9893988319184541,3.957961090373805e-09,6.291232860396923e-05
2.2252321560283717e-05,3,3.541507874026229e-05,0.9522457184241144,1.271046672579255e-08,0.00011274070571799943
2.2252321560283717e-05,4,3.1011131124892884e-05,0.7962936381019781,5.686476888233352e-08,0.00023846334913846514
2.328086969369402e-05,0,0.9983748938342333,0.9999991218051564,5.120572002541602e-12,2.2628680921656926e-06
2.328086969369402e-05,1,0.0014985916987566787,0.9997145229918358,7.490629900987049e-10,2.7369015146670968e-05
2.328086969369402e-05,2,5.7017900913493926e-05,0.9889088240955533,5.804356296952719e-09,7.618632618096714e-05
2.328086969369402e-05,3,3.705203662055329e-05,0.9500384171749319,1.9672714777253336e-08,0.0001402594552151595
2.328086969369402e-05,4,3.244452947602853e-05,0.7868779105013142,9.432393878668897e-08,0.00030712202588985537
2.4356959440228852e-05,0,0.998299778080182,0.9999990812131819,5.522104720055836e-12,2.3499158963792376e-06
2.4356959440228852e-05,1,0.0015678596935735168,0.9997013276565498,1.017148815989604e-09,3.1892770591304924e-05
2.4356959440228852e-05,2,5.965338572781636e-05,0.9883961671018576,8.664081484897424e-09,9.308104793617993e-05
2.4356959440228852e-05,3,3.876465806555069e-05,0.9477290899158531,3.106959175583057e-08,0.00017626568513420465
2.4356959440228852e-05,4,3.39441824511817e-05,0.7770269685783097,1.6016189513422623e-07,0.00040020231775219175
2.548278827116363e-05,0,0.99822119032127,0.9999990387449629,5.975940201894598e-12,2.4445736237418988e-06
2.548278827116363e-05,1,0.0016403293977751937,0.9996875224056898,1.4008511900407168e-09,3.742794664472948e-05
2.548278827116363e-05,2,6.241068807830292e-05,0.9878598140460447,1.317444029139983e-08,0.00011477996467763802
2.548278827116363e-05,3,4.0556440401052055e-05,0.9453130207945679,5.011647862382996e-08,0.00022386710036052633
2.548278827116363e-05,4,3.551315247553263e-05,0.7667206958306179,2.78692091286921e-07,0.0005279129580593007
2.666065522942185e-05,0,0.9981389700742817,0.9999989943137753,6.490726934616554e-12,2.5476905099749764e-06
2.666065522942185e-05,1,0.0017161488009637123,0.9996730790477018,1.9580542584518515e-09,4.424990687506417e-05
2.666065522942185e-05,2,6.529543862237031e-05,0.987298669647319,2.0424652655072068e-08,0.00014291484406831948
2.666065522942185e-05,3,4.243104260645612e-05,0.9427852759823598,8.264628360466902e-08,0.0002874826666160397
2.666065522942185e-05,4,3.715464352586054e-05,0.7559380459297231,4.975188275457075e-07,0.0007053501453503129
2.789296562442627e-05,0,0.9980529494381366,0.9999989478288867,7.076837279691817e-12,2.6602325612043427e-06
2.789296562442627e-05,1,0.0017954727331252931,0.99965796808796,2.7795829599640453e-09,5.2721750349965103e-05
2.789296562442627e-05,2,6.831352827801845e-05,0.986711587998751,3.231312094023588e-08,0.0001797585072819528
2.789296562442627e-05,3,4.439229278672579e-05,0.9401406935987866,1.3947858055789104e-07,0.00037346831265569377
2.789296562442627e-05,4,3.887200767335056e-05,0.7446569997424567,9.122792346250542e-07,0.0009551330978586461
2.9182235943954925e-05,0,0.9979629527510209,0.9999988991953708,7.74676761673715e-12,2.7833015676956656e-06
2.9182235943954925e-05,1,0.0018784631808069943,0.9996421586685363,4.010213298233212e-09,6.332624494025532e-05
2.9182235943954925e-05,2,7.14711202536097e-05,0.9860973702272324,5.2216972316629487e-08,0.00022851033306314506
2.9182235943954925e-05,3,4.6444195989719426e-05,0.9373738731706615,2.411555449242774e-07,0.0004910759054609352
2.9182235943954925e-05,4,4.0668751928821675e-05,0.7328545203659662,1.7203514246642778e-06,0.0013116216774147482
3.053109899303406e-05,0,0.9978687962316694,0.9999988483139136,8.515644258959996e-12,2.9181576823331523e-06
3.053109899303406e-05,1,0.0019652896179077157,0.9996256185051859,5.884550503624685e-09,7.671082390135491e-05
3.053109899303406e-05,2,7.477466263369095e-05,0.985454762045271,8.627374681673515e-08,0.0002937239295950113
3.053109899303406e-05,3,4.8590942384856397e-05,0.9344791646038034,4.276397988025542e-07,0.0006539417396087775
3.053109899303406e-05,4,4.2548545404356125e-05,0.7205065060843013,3.340721253070184e-06,0.001827764003658619
3.19423092703608e-05,0,0.9977702876040686,0.9999987950806106,9.401866488956526e-12,3.066246319028614e-06
3.19423092703608e-05,1,0.0020561293517590154,0.9996083138214192,8.789359071737591e-09,9.375158170259098e-05
3.19423092703608e-05,2,7.823090154655746e-05,0.9847824511896233,1.4588986996103095e-07,0.00038195532456169654
3.19423092703608e-05,3,5.08369158198168e-05,0.9314506566450417,7.78678430533858e-07,0.0008824275780673777
3.19423092703608e-05,4,4.4515226805953565e-05,0.70758774115056,6.689375456165608e-06,0.0025863826971594148
3.341874859323499e-05,0,0.9976672257048118,0.9999987393867549,1.0427928360071264e-11,3.229230304588272e-06
3.341874859323499e-05,1,0.0021511678852024854,0.9995902092795282,1.3373806403686222e-08,0.00011564517458020555
3.341874859323499e-05,2,8.184689494044813e-05,0.9840790647415355,2.527650449299763e-07,0.0005027574414466446
3.341874859323499e-05,3,5.3186702772749116e-05,0.9282821648109094,1.457702344106141e-06,0.0012073534462228286
3.341874859323499e-05,4,4.6572812272510884e-05,0.6940718442940863,1.383148949111213e-05,0.003719071052173127
3.496343198248776e-05,0,0.9975594000723049,0.9999986811186142,1.162147492085957e-11,3.4090284423658847e-06
3.496343198248776e-05,1,0.002250599295403133,0.9995712679084228,2.074813371321161e-08,0.0001440421247872011
3.496343198248776e-05,2,8.563002699650661e-05,0.983343166323122,4.492020429183009e-07,0.0006702253672596262
3.496343198248776e-05,3,5.5645101718268594e-05,0.9249672187583758,2.809094317437563e-06,0.0016760352971932195
3.496343198248776e-05,4,4.872550357713675e-05,0.679931214847557,2.9575672012745466e-05,0.005438351957417382
3.65795138194225e-05,0,0.9974465905169859,0.9999986201572002,1.301666770980205e-11,3.607861930534766e-06
3.65795138194225e-05,1,0.0023546266301722393,0.9995514510281333,3.2848738855742955e-08,0.00018124221046914805
3.65795138194225e-05,2,8.958802320793686e-05,0.9825732531641528,8.198024670420265e-07,0.0009054294379144222
3.65795138194225e-05,3,5.8217132926369736e-05,0.9214990490718296,5.579976090508614e-06,0.0023621973013507177
3.65795138194225e-05,4,5.097769670754656e-05,0.6651369763839614,6.550230858938238e-05,0.008093349651990971
3.8270294287343414e-05,0,0.9973285666716775,0.9999985563780242,1.4655960820139097e-11,3.82831043936344e-06
3.8270294287343414e-05,1,0.0024634623226091304,0.9995307181708218,5.3122865974136705e-08,0.00023048398203375588
3.8270294287343414e-05,2,9.372896615615062e-05,0.9817677530332624,1.5383425087072856e-06,0.0012402993625360314
3.8270294287343414e-05,3,6.0908048714266216e-05,0.917870573439327,1.1441305447478912e-05,0.0033824998813716035
3.8270294287343414e-05,4,5.3333990843062125e-05,0.6496589177483566,0.00015050124252350268,0.012267894787758114
4.003922611082412e-05,0,0.9972050875211567,0.9999984896508431,1.6592425547415268e-11,4.073380113298447e-06
4.003922611082412e-05,1,0.002577328624908513,0.9995090269981441,8.784028579800186e-08,0.0002963786189960434
4.003922611082412e-05,2,9.806131201611945e-05,0.9809250210273136,2.9718807260471883e-06,0.0017239143615757682
4.003922611082412e-05,3,6.372334417209108e-05,0.9140743821898794,2.4251179102320738e-05,0.004924548619144778
4.003922611082412e-05,4,5.579919774654607e-05,0.633465431363995,0.00035935428734121185,0.018956642301346825
4.1889921606479e-05,0,0.9970759009099812,0.9999984198393944,1.8892812942403935e-11,4.346586355107182e-06
4.1889921606479e-05,1,0.0026964580622192685,0.9994863332147901,1.4866250511580377e-07,0.0003855677698094121
4.1889921606479e-05,2,0.00010259390782463781,0.9800433362123586,5.918725756089333e-06,0.0024328431425164536
4.1889921606479e-05,3,6.666876838436058e-05,0.9101027231622449,5.321945482566847e-05,0.007295166538583507
4.1889921606479e-05,4,5.8378351590450455e-05,0.6165234486868354,0.0008932575936182455,0.029887415305078584
4.3826160059636535e-05,0,0.9969407430275646,0.9999983468011167,2.164161582418035e-11,4.652055010872114e-06
